Name,Phone,Category,Rating,Reviews,Website,Address,SourceURL
Gotham Dental,,,,4.9,263,,4.9(263)
Madison Dental Group,,,,4.8,495,,4.8(495)
Village Dental Medicine,,,,4.9,640,https://www.zocdoc.com/practice/village-dental-medicine-11552?LocIdent=38163&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_88f0CV2kSECJhuvf05MxkR-lo_r178B19R10KdxzdPpLtmUh-entity&rwg_token=AE37R_gUgPfBz22bpgdJ8USI9sOoj0aCetvaOvNbVyumMjL_R7ZwnpPvAsFDQLj1rZX8mxQmasVPWGaZcahz_0l1Y6q6tDNfUg%3D%3D,4.9(640)
Manhattan Dental Care,,,,5.0,322,https://www.zocdoc.com/practice/manhattan-dental-care-83781?LocIdent=202718&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_PqNavHFx60expQRXHnEl6B-lo__u1NLQsCGEeofLc09U2udB-entity&rwg_token=AE37R_gvOaQmCjrdqMmEncIFV-FGo5AHujfMdNiuQD5MlDGfH4jFkPMjvD4wGnRdVcRw90xZxmYCXz4e82xaqprPeQx1SqsOxA%3D%3D,5.0(322)
Manhattan Dental Arts,,,,4.7,491,https://www.zocdoc.com/practice/manhattan-dental-arts-60877?LocIdent=123004&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_3c_VnqQVqk2cURw9LqM5Tx-lo_RsmV43W3X0Cxj8DkgKiFVB-entity&rwg_token=AE37R_gnzaXL2d40KDNcYGr-xivfY6ilk80qulPX2vbSllFu17uFi38bIj6XoswPWwMXaCY7EGH3qQxi5gBdDwTF1bJ1vik-nA%3D%3D,4.7(491)
Avenue Dental,,,,4.9,200,https://www.zocdoc.com/practice/avenue-dental-36614?LocIdent=60540&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_hCsKe86w6kevJBdhx_e67h-lo_iW84knjE-UaMtvV8ILY09B-entity&rwg_token=AE37R_joof7hFRC2Ii6cUSEX_QvlOf6-JBfdmoL-2AhmYdV70FVpYKHrkax9udqxIcUyZ6oOPkow3MYjTbvM75yTXnMdwpjM7A%3D%3D,4.9(200)
Cosmetic Dental Studios - Victoria Veytsman DDS,,,,4.9,288,,4.9(288)
Herald Square Dental & The Denture Center,,,,4.7,451,https://nexhealth.info/book/appt/thesmilist?lid=4876&rwg_token=AE37R_jw_MyTNSf4DfcqtyzG0WvO2vB_fe6sasJUHZ0IbYMwrUboSYyuKYVeuKQkUjOUd_WDyktcFwylVrgEvTG9lrYq71TUOw%3D%3D,4.7(451)
Midtown Dental Wellness,,,,4.8,283,https://www.zocdoc.com/practice/midtown-dental-wellness-51744?LocIdent=87836&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_eHCgUUW_FEa9WhrH12E9OR-lo_sdUoVnLLFkG_c2cmdrWNPh-entity&rwg_token=AE37R_iFT9Se9qlVgckBzoIlCsxr7ImQ2gS0B5sgDQ81GAGMppDAb2BpRztwL4wXuM7dgsV5m2tqDilIYhC2DP9eCFhuu8heQQ%3D%3D,4.8(283)
My NYC Dentist - 23rd Street Dental,,,,4.6,173,https://www.zocdoc.com/practice/my-nyc-dentist-5956?LocIdent=14042&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_LNrcJ7l6NU6ujUjUngSF_R-lo_hQ-DBbQwq0GhY1C8ZAX5ER-entity&rwg_token=AE37R_i8CTfDh-gVNgrF9iJDCYKHNZkIdY0P9oExMmXWsdDKZJDkvxCJuCtWbavdOU5gPx5JDUMMAZ4D2uVVsaXZhlcWdF7VhQ%3D%3D,4.6(173)
Dental House,,,,5.0,809,,5.0(809)
One Manhattan Dental,,,,5.0,257,https://nexhealth.info/book/appt/onemanhattandental?lid=151102&rwg_token=AE37R_gxfqn6umaNXRijh6rw8btOuwrCg2GOQxkcDQ85VdzGH3AGFZ4MR-5-TEOcgFfouRbsgA4mVY6BkPgnFt1-q-M6bPwmKw%3D%3D,5.0(257)
Gramercy Smiles Holistic Dental,,,,4.9,611,https://www.zocdoc.com/practice/gramercy-smiles-holistic-4373?LocIdent=10656&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_jM33VBPKt0CAQLjOUfU1EB-lo_sMYEODiaCU-woQsMDWwvaB-entity&rwg_token=AE37R_i_9RdJATf2jD9HlVYdwewCIfRvQWiSp0IkYGi1D1UiDvC3nD3vxt-o2h3KtGkiVeyxlFMsWg37s-f2vFH0541vSg8NLA%3D%3D,4.9(611)
Elite Smile NYC,,,,4.9,213,,4.9(213)
Smile Cafe Dental Spa,,,,4.8,1135,https://www.zocdoc.com/practice/smile-cafe-invisalign-dental-implant-spa-4500?LocIdent=10860&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_cET_UtdYf0KB7FFEH5ElLR-lo_0r1YMkWjjUmDUAPbEacsdh-entity&rwg_token=AE37R_in4qL2ZJxM8VmPxNo9JKsXh8Xyqas6S_qYI0588C1qmlWTUkfbaYS5r-Wxn67_potsn6bPvYb5Q6u9gVqyGtc-QUJa8A%3D%3D,4.8(1135)
Millennium Dental of NY PC | Implant dentist in NYC | 뉴욕 임플란트 치과 뉴욕 한인 치과 교정 치과,,,,4.9,226,,4.9(226)
Manhattan Dental Studio,,,,4.9,144,,4.9(144)
Astor Smile Dental,,,,4.9,150,https://www.zocdoc.com/practice/astor-smile-dental-pllc-27817?LocIdent=83992&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_elGEDQ5Bz0-bl99KLBa4_R-lo_-M8G0VuE5kWaOAF5wxenxx-entity&rwg_token=AE37R_hKoG508geKt31782PL5T-T2oikNDSBwsX7ZfPxTl4u6bZfpa5JK_PEBcxfVssWhR7UtM4Atw4SrZ1-WxNmJa5PoJaZeQ%3D%3D,4.9(150)
Riverside Dental Care,,,,4.9,275,,4.9(275)
PDA Dental,,,,4.6,734,https://schedule.jarvisanalytics.com/frame/dental-care-alliance-njny?location_id=8200&rwg_token=AE37R_hg3h1stb8TchAF4ksH6sAPPQFPZxZpS8_32hUx7yfvZedth9517O_UQE9fOgwNkKpVIBiOA3a3krS8dFwJ9ps-gPlJhQ%3D%3D,4.6(734)
East Village Dental Center,,,,4.6,648,,4.6(648)
No Limits Dental Midtown Manhattan,,,,4.9,324,https://www.zocdoc.com/practice/no-limits-dental-31714?LocIdent=82151&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_eHbR7xFTCEmD5JFlADnTyB-lo_Vk1KLsLh1EuHqTRwAfDnbR-entity&rwg_token=AE37R_hsAFwxVkiNqcvU9Rt0o7JYS51_WuB7XnR-VmBrEEhwaw4gKPEk0Mi8wK0kTdCfXkExNH6y_7tAB-cr73nVZathE4mztQ%3D%3D,4.9(324)
Aesthetic Dentistry of Manhattan,,,,5.0,305,,5.0(305)
ORAL Dental Studio NYC,,,,4.9,486,https://www.patientsreach.io/schedule/oraldentalstudio/patient_types/?avoid_skipping_pages=true&rwg_token=AE37R_gZkDA9nvGnwszgf5qofGYEGbbQuXcGtizAsRlirLzZZ51vvLUKMC45cqoYWxK2E81FZr14nfYvWDm7ruH06S5MVW2GuQ%3D%3D,4.9(486)
Better Living through Dentistry : Implant NYC,,,,4.9,384,https://nexhealth.info/book/appt/BLTdentistry?lid=225&rwg_token=AE37R_jTHan1YB8FHK-geRkbGx7ZTmyDs9g53747VjN-KJMzXTxNU8VyySG1MmUy0Osm6edtF6RFXPzKy7kfLXLCApy3NXCLUw%3D%3D,4.9(384)
Dentistry For Health New York,,,,4.9,297,,4.9(297)
NYC Dental Professionals,,,,4.4,197,https://www.zocdoc.com/practice/nyc-dental-professionals-19859?LocIdent=196146&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_nFNADNUNyUS6nEoGPbAkoR-lo_hbREjcYFPUqUvrralMU7eR-entity&rwg_token=AE37R_jdj8bm4BVlaLquwspEHt_aPNlSEwTd1Um_EZhKrjwd8UgsNffjIA6NbC6yS5-ZHjCXLg3RqLtNEnYBmQd24k2mCe8Z4g%3D%3D,4.4(197)
Gramercy Dental Center,,,,4.6,675,https://nexhealth.info/book/appt/underbitedental?lid=23542&rwg_token=AE37R_hHFKkJahApm6kAOBBiK530ajW1vh2J_rsOjtu-8eyKwbIjoP8cNu8Q-zTIJVgZq1uXlnoGerWrVrUq-gq1PjEme3iyUQ%3D%3D,4.6(675)
Lumia Dental PLLC,,,,4.9,786,,4.9(786)
JBL New York City,,,,4.9,501,,4.9(501)
Concierge Dental Design,,,,4.9,645,,4.9(645)
Dental Arts Manhattan,,,,4.9,356,,4.9(356)
Zendentistry - Midtown,,,,4.7,547,,4.7(547)
Smile Village Dental,,,,5.0,118,https://www.zocdoc.com/practice/smile-village-dental-34376?LocIdent=242447&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_ea7eSs5BY0SdwM5DzFjT2R-lo_dZynoUKFmUm3pnAZYjrlTx-entity&rwg_token=AE37R_iRYvWGw6ybe9lsguxXwH2N8S2W5k1udBUmFHyuUNszfo45BgQlt_eetlmQPTzAjbSwKbnmt-dEuuYL7ML3qWepLUn-wQ%3D%3D,5.0(118)
Union Square Dental.,,,,4.0,400,,4.0(400)
Perfect Dental Care,,,,4.4,765,,4.4(765)
M.Y. Dental Spa,,,,4.9,116,,4.9(116)
Manhattan Dentist,,,,5.0,86,,5.0(86)
Dr. Carlos J. Huerta - The Dental Boutique,,,,4.9,397,,4.9(397)
Luxury & Cosmetic Dentistry NYC,,,,5.0,110,,5.0(110)
Bowery Dental,,,,4.8,249,https://book.modento.io/bowery-dental/g/google-schedule-link?rwg_token=AE37R_gQfQFCxDQKpcTg9rupyMf3ZKc252qjjHYg4cuRn4bWv6v9V9MVltJqcdpH7GJPsRSQ2dYatt5QjkPvhH6iOKavf9rCTw%3D%3D,4.8(249)
The Tribeca Dentist: Dr. Paolo Saggese,,,,4.8,149,,4.8(149)
New York Dental Group,,,,5.0,186,https://nexhealth.info/book/appt/new-york-dental-group?lid=131863&rwg_token=AE37R_iSjZZb2npoyvSS_F5biHXUHJXKYO9a5pC6DoOHyJmAZr2bqTBMVf0mU3aSt-bGL_ZNmZsqKWouV7Y-W-h6WcfgEr0dDg%3D%3D,5.0(186)
Emergency Dentist NYC,,,,4.1,266,https://www.tebra.com/care/practice/emergency-dentist-nyc-588294?lid=1565387528&rwg_token=AE37R_jGYwkEDluBskc29YquKOZZgIC7qiy5zGYP6JSIxgzHjAS5rScRa5D2iql1bEXi1S8kGeT-1RltmOtMuRz-kMg0m6RzWQ%3D%3D,4.1(266)
Tend Dental Wall Street,,,,4.4,836,,4.4(836)
Cosmopolitan Dental,,,,4.9,172,,4.9(172)
Shine Dentistry NYC,,,,4.9,136,https://www.zocdoc.com/practice/shine-dentistry-nyc-125719?LocIdent=304478&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_N1poI7VVCECWXtXM8JbmLx-lo_cxl-Iq3ZWUq4EOfPGDpl8x-entity&rwg_token=AE37R_jJ4bEmED1CC797XWF4gVi4QXFESNhqB3AeFBH6DNqbv1LkXW16_bcFKHGvrmZTrwXWrPV6zQNtODv0zhFNjLKQNd2pDg%3D%3D,4.9(136)
NYC Dental Associates,,,,4.4,158,,4.4(158)
Glassman Dental Care,,,,4.9,347,,4.9(347)
New York Smile Institute,,,,4.9,369,,4.9(369)
Holistic Dentists,,,,4.9,345,https://nexhealth.info/book/appt/holistic-dentists?lid=133414&rwg_token=AE37R_jOBT-X6oJxuXwwWzRAvGmup9nrXPoAKeyzYbtDwPd7jCzDiLGnbRDHbk7TCN3OghiDNToHZjd8h3wr4wugcrMKqUvdIQ%3D%3D,4.9(345)
Clear Dental,,,,5.0,406,https://www.zocdoc.com/practice/clear-dental-pllc-54615?LocIdent=138680&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_85XmaVPtyk6WClaJ-uzgWh-lo_4o5v9MoLs06tBJWDiDe0Ux-entity&rwg_token=AE37R_j_PJD4RVi2GfjKDdsTK2FFGAWPURtyHHZBmlcnbmWe_biGrgwadiG_VpQEK9um7rMdzkn9__PIecFe6MGARVcmKAJSTQ%3D%3D,5.0(406)
Brite Dental Spa,,,,4.5,336,https://nexhealth.info/book/appt/brite-dental-spa?lid=311927&rwg_token=AE37R_huWqvoKrmBEd7nre-1fj6nGtbntuqRYFKnvkseX4PiXYXOBqtMh1ud5HmFfQrVH1Ds9CZCYg8wqxgXLaux5EDA34g6BQ%3D%3D,4.5(336)
The New York Center for Cosmetic Dentistry,,,,4.9,222,,4.9(222)
Dr. Toksoy | Studio Dental NY | Minimally Invasive Esthetic and Implant Dentistry,,,,5.0,379,,5.0(379)
Zara Dental,,,,4.9,153,https://www.zocdoc.com/practice/zara-dental-56597?LocIdent=100833&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_mwOb3sHPp0iP3h4slofrrR-lo_fddkQS6SlUadFxwed5DKqR-entity&rwg_token=AE37R_gWOHAlKM6t0aDyGZUs3qJ_jem_Yxebsv0wpa7ngLJxhy16jcj6C-XmEPaUUgfb_kdSRKkXYwTq_YuX3fJEnMKfpndYtw%3D%3D,4.9(153)
Your Dental Bryant Park,,,,5.0,249,https://flexbook.me/yourdental?rwg_token=AE37R_gAVmOBuo-8PzqFbhOWGbhZcQsxmwIDr2fiuzsSUrWeDB7SqoziqU4-kG8y6Vm4O3_67bIeEljXAoUd9lB8N9ZvKNl5eg%3D%3D,5.0(249)
Bryant Park Dental Associates,,,,4.9,140,,4.9(140)
Manhattan Dental Associates,,,,4.9,130,https://www.zocdoc.com/practice/manhattan-dental-associates-1395?LocIdent=402&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_TLT2Fow0Tk--wK-aRouBqx-lo_gapq2Bkli0CfbSVH99gwcx-entity&rwg_token=AE37R_hY39DAw54XPoXzxBY4cERIvfvShhsC4_nifCWEpqpaA5AROkVi10xeM01TTP1SMObdjyfJgLwZK8EK-hPq2iXiNI9sbA%3D%3D,4.9(130)
209 NYC Dental,,,,,,,4.9
City Dental Group NYC,,,,,,,4.7
New York Dental Office,,,,,,https://www.zocdoc.com/practice/new-york-dental-office-28903?LocIdent=48079&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_klgvwwhkakerI-gAihowfx-lo_iS8p433Ue060EBQ3EHpZgB-entity&rwg_token=AE37R_g2d--nxtf4S73P2jZKyaObapz4fDQr_nH381cj5wagfb4RP0VDpSN2IUZIOkRIr4BR5MdcRTEEzCv_HgtLnGih9n8jFw%3D%3D,4.9
Pearl Dental NYC,,,,,,,5.0
NYC Smile Spa,,,,,,https://www.zocdoc.com/practice/new-york-ny-dental-176959?LocIdent=403346&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_bc-_9fsFK0Omuq4J0uJd1A-lo_3MPloM2YWkCU3oalndz67Q-entity&rwg_token=AE37R_iexPK3veWQ_-ym5ZrRmRfD_TFMmrsqZaCqZ5ktjhWbie9z_Hm6B-8IUm5tI4KBooVklKgD6Wz5IvQiG_8w2w86wLmVXg%3D%3D,4.9
Village Dental NYC,,,,,,https://nexhealth.info/book/appt/underbitedental?lid=23543&rwg_token=AE37R_iSdImqPOtF1qYVRb9Lnu002DH94euZQgFswRHgS13Nm6NZLU3RHNlgBdWhIlhUDDSHYQIFNJD3k9DeuLE7WGs0xQviyQ%3D%3D,4.8
New York General Dentistry,,,,,,https://nexhealth.info/book/appt/new-york-general-dentistry?lid=533&rwg_token=AE37R_gbV6fuJ5i0tsdUbht-EY0jK9tCY6WUzmDuq4gtuuyJKwSuedqg6hQBt6BRSy2BpVnbYF8VXTPuoIbfQ_lnnpGnotjMwQ%3D%3D,4.9
Sky Dental,,,,,,,4.9
SoHo Dental Group NYC,,,,,,https://book.modento.io/soho-dental-group/g/google-schedule-link?rwg_token=AE37R_goc49Y0Vrug8p5rb6jWaEX_Urk5mGToE6QvacmnlB8rtnuM-MhBQSaVDNr_8XrGO74bsDftkBcWvqtkivsRocn7Y5p4g%3D%3D,4.8
Advanced Dental Arts NYC,,,,,,,4.8
Soho Smile,,,,,,,4.9
172 NYC Dental,,,,,,,4.8
Wall Street Dental Spa - Financial District,,,,,,,4.8
My NYC Dentist - Hudson Street Dental,,,,,,https://www.zocdoc.com/dentist/jenny-kim-dds-626013?LocIdent=124537&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pr_nTa6atYY5EeKaOY8pvoAWQ-lo_9GqNfGvndEKjSDx9LiU8QB-entity&rwg_token=AE37R_giH9mEvEnZZMVCttMv7zOx900K5ZZ5FTJL7mFP838MuxOcj3v0PKttgXCkLzUiDbKW_clo0bMmqNS0bjNGNjP1_rD5RA%3D%3D,4.9
Making You Smile Cosmetic Dentist Studio NYC: Dr. Ziad Jalbout DDS,,,,,,https://nexhealth.info/book/appt/makingyousmilenyc?lid=2277&rwg_token=AE37R_gqNcLYm12oRPvnCwhF49Dwag6TAR1wdwBdNeBuRZAy72M0Nwq1LotQBi3WOXPWJ936I0pJ2R7D-Na_OcBk5kDF7uXs8g%3D%3D,4.9
Expert Dental - Midtown,,,,,,https://nexhealth.info/book/appt/expertdentalpc?lid=74015&rwg_token=AE37R_itM43BU0_hwjE1CkO7mu-KASbpmQMxlep9XtoVFTN2peJTYskPN8kc0NDF0yw-J5Cr2hS25S9RH0QOzB0b-ZvEk5sENg%3D%3D,4.5
Tribeca Dental Care,,,,,,https://nexhealth.info/book/appt/tribeca?lid=303&rwg_token=AE37R_ixYFLkLRDeLSbddNLm2N5W8i4kgMbrxjV65_4WdqDPEkvty2sf0ezh2zEg3gX6TI0IgCrW7jPYZVO3WA6FRPbwzSg4Uw%3D%3D,4.8
Sachar Dental NYC,,,,,,https://book.modento.io/sachar-dental/g/google-schedule-link?rwg_token=AE37R_hEGwKIh3fRYRGiqFkyvRWbYXHkilPdEX_CyptKHxlZieJRzAPRvFyX3m0Ud_juYHzbiCHZ2fGN-oq-UAehstEiYS3AuA%3D%3D,5.0
Studio Smiles NYC,,,,,,https://www.zocdoc.com/practice/studio-smiles-nyc-30816?LocIdent=123340&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_gS4xY6YhMkupbJBbE-nFih-lo_JWW5v5iiXUy7K_4KokvWMR-entity&rwg_token=AE37R_huEDjD7KOTAGLByXQ8-urvzoYIl0jdmouvsrUfmI9wBzoCTvG93vUMtmD0M4LPTLeGj4ElP7bOxfgcchSiTQmW35DvEg%3D%3D,4.9
Maiden Lane Dental,,,,,,https://www.zocdoc.com/practice/maiden-lane-dental-30290?LocIdent=50307&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_q-3lMDIrM0WotJu5qsnqEh-lo_MU5KjdWnmUev2LJwk_mbRx-entity&rwg_token=AE37R_i5Fz1qOWGJf2M2_qV2o_dWQaTtWWzP2WDJjXN_OHQL7FaUK-2WzHfokbVkqMvY72UEEY_s-UH7qWrn5Al_47dtulS4hw%3D%3D,4.9
Smile with Grace Dental Care,,,,5.0,160,,
Sams Family Dental Care,,,,4.4,403,,
My NYC Dentist - 42nd Street Dental,,,,4.8,421,https://www.zocdoc.com/practice/my-nyc-dentist-5956?LocIdent=333961&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_LNrcJ7l6NU6ujUjUngSF_R-lo_xinG8THNhk2kWjgRU-6xWx-entity&rwg_token=AE37R_ipD7d0oRZMwidRTMF1yJN8275MCbWIFLcEwmhXMgJGNUWPvBjmruJ2c8Rgj9PrQ5V1w5ua7o2RQsfIOMYyTBJhC05suA%3D%3D,4.8(421)
New York Family Dental Arts,,,,4.9,575,https://nexhealth.info/book/appt/New-York-Family-Dental-Arts?lid=21247&rwg_token=AE37R_itQLeCuKta09nGpuJYfTerJBv3NHSkYIsJj_VoIB_4BrjJS98WSz9CHpDuQ-rknqKx7cS1nr0X0k0xwbhdNdvo0wdDIQ%3D%3D,4.9(575)
Gramercy Dental NYC,,,,4.9,92,https://nexhealth.info/book/appt/DrFrancineEstrada?lid=131079&rwg_token=AE37R_g-BWlYNqjffAyssddmxCzcpF4iliFhX1WRqADabfJcOHhEe-DSSWLBx_RsCHpRWu-9jaD30rSCOlGpWPf3pxayfew_uA%3D%3D,4.9(92)
Glow Dental of Midtown Manhattan: Dr. Alina Huang,,,,4.9,249,https://nexhealth.info/book/appt/glow-dental-nyc?lid=333566&rwg_token=AE37R_g8EV8vemvYQsqftaJ26J6uTb1X0si4oUbwma_ZHeBqbIqFW_Xe89gECtC2eVxNSL33FrCNDBnJlF543r1ZrfkijydYrw%3D%3D,4.9(249)
Beautiful Smiles Dental Associates,,,,4.9,820,https://www.zocdoc.com/practice/beautiful-smiles-dental-associates-41020?LocIdent=147834&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_gr86_EzXQkyO53c072zazx-lo_j51Cwr90hkeaBkMlcQJtjR-entity&rwg_token=AE37R_h31vXJThPNLvV9gCnO9XMN5-DVEX8at3TTUSytcxN9w1D3RSxrr-cQIGdT2wGZFifOVL8dPpAQUz9Fu8QUhw-WUm69uA%3D%3D,4.9(820)
Rozenberg Dental NYC,,,,4.9,255,https://www.zocdoc.com/practice/rozenberg-dental-nyc-50152?LocIdent=287716&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_wzPIH2a1cUye9SA_LhjC3B-lo_IatZ0pM-0EO-sOBBs5LdSR-entity&rwg_token=AE37R_h0t7BTsFlpjk9WuYQ4kjWo5cnAnMoI_12fkgMLqyx8AY--Wgqea4nI070_p0JLOM7VEd16EDliACR_JoVMjtSOd7RlCw%3D%3D,4.9(255)
Midtown Dental Care Associates,,,,4.9,579,,4.9(579)
Koppelman Dental,,,,5.0,1032,https://www.zocdoc.com/practice/koppelman-dental-28056?LocIdent=46717&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_T9w7D47UwkeGdN0lI1TSsR-lo_n34pDdEVBUuYajq-MXib4B-entity&rwg_token=AE37R_jPm-WAQl-9xo8HEVGKtBFuMw-NGTmTpXfyqLN-Wj2dKBTKxm7VjfP9T0tlY7hFErz_77ck6_j2jtpaFvih2xjZ6qyp1Q%3D%3D,5.0(1032)
Dentique NYC,,,,4.7,177,,4.7(177)
The Exchange Dental Group,,,,4.9,1294,https://nexhealth.info/book/appt/TheExchangeDentalGroup?lid=4828&rwg_token=AE37R_ieGALdZnE3RyW_6gb3j1GNwqJ4u7z6dymd0QtBHn6TCjv4HgPelftqDfzAmjGMDSEYm2VZ5HNVx53G8Str5wmBmG-ReA%3D%3D,4.9(1294)
Smile Design Manhattan,,,,4.9,589,https://nexhealth.info/book/appt/smiledesignmanhattan?lid=23535&rwg_token=AE37R_iNh3XPlgJcn9oKXcc34aXZIGKezT4IrJARljOsJm7_tEVxeUyS_t-VNOU8p1_2sqsqoL3MgpXTlO6p-rvozhWwEu2HiQ%3D%3D,4.9(589)
FiDi Dental,,,,4.9,363,,4.9(363)
Luxe Rx Dental and Wellness Studio NYC,,,,4.9,286,https://www.zocdoc.com/practice/luxe-rx-dental-and-wellness-studio-72436?LocIdent=169668&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_B9Rv3lAH30WuAFquy2j5Yx-lo_dOIv1iY97kmn65FgLvqDfR-entity&rwg_token=AE37R_julbJdVpko-I36_etwecex4sN3X4xpdqJRGt3k9dqQFAsmgUyaYXxVXim4mQ0qIknSy2Is_quql7EsGulxWgQskP3Qaw%3D%3D,4.9(286)
Tribeca Dental Studio,,,,4.7,668,https://www.patientsreach.io/schedule/TribecaDentalStudio/patient_types/?avoid_skipping_pages=true&rwg_token=AE37R_goCZ0I0LflrNAwMS87Go0XqmUjDbD7QKta5EimLDzYqdNbtZur1KPZc26sPWGbWNkF5l1BsSfoPSYwsyWcwn9Iu2uSjg%3D%3D,4.7(668)
New York Midtown Dental PC,,,,5.0,108,,5.0(108)
Park Smiles NYC Cosmetic Dentistry,,,,4.8,568,https://www.zocdoc.com/practice/park-smiles-153511?LocIdent=391301&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_-bB9DZGTkUetYTobEwKi-w-lo_IPsCwj_bsUmk9dC4yiW89A-entity&rwg_token=AE37R_h_WcRmi2oQHKlQmiwYikNVqYcv0KF_rUiHbr3UvPdq0Z--sqW2dfwucXGkpkJ5iYhlNfXPGjXaJHNKhJWe4IpQGOTuxg%3D%3D,4.8(568)
Manhattan Dental Spa: John Vargas DDS Allison Gordon DMD & Mitchell Charnas DMD,,,,4.9,741,https://www.zocdoc.com/dentist/john-vargas-dds-39138?LocIdent=20873&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pr_Zlj0at5_i0OFSOMEbrpldB-lo_79sHtcIq70SKyLsZq1nQoR-entity&rwg_token=AE37R_gt9TXosQizzFK5K60_7onjL_BE2ObxbjEcIjiFHMreqR71lKmTuyknDC6GuJtBRf5u5EDiCVG1FyFs8ZXAqXMV9L2MNg%3D%3D,4.9(741)
Smile Arts of NY,,,,4.8,827,,4.8(827)
212 Dental Care,,,,4.7,3433,,4.7(3433)
Central Park Dentistry - Cosmetic Dentists,,,,4.8,225,https://www.zocdoc.com/practice/central-park-dentistry-43473?LocIdent=71565&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_QjgNk4EvHkKVlLCbO4s6uh-lo_Ql1kShItpUmwzrfd0iL70h-entity&rwg_token=AE37R_ijlQE-EyVA1FCXiG9UtXx3zWpbyW2lrac3lQxZIzRlvUPKJVRppqHW0b3lOkXLGPm0MzaYbMWbo6zoVIFwp3gkxkOd4A%3D%3D,4.8(225)
Manhattan Dental Design: Ernest Tchoi DMD,,,,4.9,355,https://nexhealth.info/book/appt/manhattan-dental-design?lid=20305&rwg_token=AE37R_iSP833K_aQN4mWoviatxztwz8XZW2abkSNxxqRW1RbUQAFR_TAKX9rEo1mPV_BsiuTCUIR9qtFVS24xJOCpw9fr68TwA%3D%3D,4.9(355)
Downtown Dental Studio,,,,4.8,242,,4.8(242)
Dental Serenity of Manhattan,,,,4.8,313,https://www.zocdoc.com/practice/dental-serenity-of-manhattan-p-c-18076?LocIdent=70563&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_7U_5Co8hRE2BaavTpB0X2h-lo_9dlyfhgX80yMlQ-arAPCsB-entity&rwg_token=AE37R_gy5j4yTlS5dk3QUebDv17Y_9bB2Htnmnamh8-YHPa3j4eYuFjG_xB_iweyTJzPpDWYry3V2Xpr4UP-QKPQg_MC39dXzQ%3D%3D,4.8(313)
New York DMD,,,,4.9,275,,4.9(275)
Midtown Dental Group NoMad,,,,5.0,494,https://nexhealth.info/book/appt/midtowndentalgroup?lid=324821&rwg_token=AE37R_iWAgJYzPrMWyIKpzUrV5je59ESvUV6u97aqJaRtIWYCtfu_SD5uN9lKhNT_oR_EkkONbZp1jZbXnfq63StuOO7tu240w%3D%3D,5.0(494)
Brightly Dental Midtown,,,,5.0,274,,5.0(274)
